household_key,BASKET_ID,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,Week_day,Date,TRANSACTION_TIME
1916,26996955143,1102651,1,1.89,446,0.0,Tue,2019-01-01,23:55
1916,26996955143,5979533,1,1.99,446,0.0,Tue,2019-01-01,23:55
1916,26996955143,6391038,1,1.99,446,-0.5,Tue,2019-01-01,23:55
1916,26996955143,6463721,2,1.38,446,0.0,Tue,2019-01-01,23:55
1916,26996955143,6602368,1,6.99,446,-3.0,Tue,2019-01-01,23:55
1916,26996955143,7466852,1,2.99,446,0.0,Tue,2019-01-01,23:55
1916,26996955143,8019273,1,3.99,446,-0.2,Tue,2019-01-01,23:55
1916,26996958588,869622,1,1.79,446,0.0,Wed,2019-01-02,22:13
1916,26996958588,876504,1,0.59,446,0.0,Wed,2019-01-02,22:13
1916,26996958588,1059823,1,3.99,446,-0.9,Wed,2019-01-02,22:13
1916,26996958588,1074499,1,1.19,446,0.0,Wed,2019-01-02,22:13
1916,26996958588,1088145,1,1.99,446,0.0,Wed,2019-01-02,22:13
480,26997020993,9296977,1,99.99,299,-30.0,Wed,2019-01-02,15:56
480,26997021609,883404,1,0.99,299,-0.3,Wed,2019-01-02,18:39
271,26997082949,827578,2,11.98,329,0.0,Wed,2019-01-02,17:19
271,26997082949,841833,1,7.5,329,-5.66,Wed,2019-01-02,17:19
271,26997082949,865856,2,2.49,329,-2.49,Wed,2019-01-02,17:19
271,26997082949,937657,2,4.28,329,0.0,Wed,2019-01-02,17:19
271,26997082949,940947,1,2.99,329,0.0,Wed,2019-01-02,17:19
271,26997082949,981760,3,2.37,329,-1.8,Wed,2019-01-02,17:19
271,26997082949,982743,1,5.49,329,-0.5,Wed,2019-01-02,17:19
271,26997082949,1063439,1,2.39,329,0.0,Wed,2019-01-02,17:19
271,26997082949,1105705,1,3.49,329,0.0,Wed,2019-01-02,17:19
271,26997082949,1126899,1,2.49,329,0.0,Wed,2019-01-02,17:19
271,26997082949,5577007,1,7.99,329,0.0,Wed,2019-01-02,17:19
271,26997082949,5592348,1,21.99,329,0.0,Wed,2019-01-02,17:19
271,26997082949,5978656,0,0.0,329,0.0,Wed,2019-01-02,17:19
271,26997082949,6979427,1,1.67,329,-0.32,Wed,2019-01-02,17:19
271,26997082949,7409944,1,2.69,329,-0.3,Wed,2019-01-02,17:19
271,26997082949,9297127,1,2.39,329,-0.3,Wed,2019-01-02,17:19
255,26997166839,836051,1,0.5,424,-0.19,Wed,2019-01-02,14:59
255,26997166839,896617,1,0.4,424,-0.39,Wed,2019-01-02,14:59
255,26997166839,943088,1,1.5,424,-0.49,Wed,2019-01-02,14:59
255,26997166839,949620,1,2.19,424,-0.2,Wed,2019-01-02,14:59
255,26997166839,959022,1,0.5,424,-0.19,Wed,2019-01-02,14:59
255,26997166839,972931,1,1.99,424,-1.2,Wed,2019-01-02,14:59
255,26997166839,977268,2,1.0,424,-0.38,Wed,2019-01-02,14:59
255,26997166839,1068719,1,1.49,424,-0.5,Wed,2019-01-02,14:59
255,26997166839,1096343,1,1.0,424,-0.19,Wed,2019-01-02,14:59
255,26997166839,1122358,1,2.99,424,0.0,Wed,2019-01-02,14:59
255,26997166839,6463461,1,2.99,424,0.0,Wed,2019-01-02,14:59
255,26997166839,6533236,1,2.33,424,-1.66,Wed,2019-01-02,14:59
718,26997328096,825221,1,0.99,324,0.0,Wed,2019-01-02,19:34
718,26997328096,834484,1,0.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,903567,1,1.5,324,-0.49,Wed,2019-01-02,19:34
718,26997328096,924891,1,2.19,324,0.0,Wed,2019-01-02,19:34
718,26997328096,962764,1,0.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,985935,1,3.99,324,0.0,Wed,2019-01-02,19:34
718,26997328096,997042,1,1.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,998736,4,5.96,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1029743,1,2.49,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1034189,1,1.5,324,-0.49,Wed,2019-01-02,19:34
718,26997328096,1073745,1,2.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1085604,1,1.0,324,-0.29,Wed,2019-01-02,19:34
718,26997328096,1090975,1,1.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1096437,1,5.59,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1097001,1,3.34,324,-0.65,Wed,2019-01-02,19:34
718,26997328096,1115187,1,2.59,324,0.0,Wed,2019-01-02,19:34
718,26997328096,1126542,1,1.5,324,0.0,Wed,2019-01-02,19:34
718,26997328096,5572828,1,1.29,324,0.0,Wed,2019-01-02,19:34
718,26997328096,5580793,1,1.09,324,0.0,Wed,2019-01-02,19:34
718,26997328096,5979342,1,1.89,324,0.0,Wed,2019-01-02,19:34
718,26997328096,9655050,1,1.99,324,0.0,Wed,2019-01-02,19:34
985,26997328369,821344,1,1.25,324,-0.34,Wed,2019-01-02,20:40
985,26997328369,822346,1,1.25,324,-0.34,Wed,2019-01-02,20:40
985,26997328369,1018859,1,1.25,324,-0.34,Wed,2019-01-02,20:40
985,26997328369,9337729,1,1.25,324,-0.34,Wed,2019-01-02,20:40
1617,27008755658,844165,1,1.34,440,-0.25,Thu,2019-01-03,10:33
1617,27008755658,882305,1,1.0,440,0.0,Thu,2019-01-03,10:33
1617,27008755998,827999,2,4.0,440,-3.98,Thu,2019-01-03,11:48
1617,27008755998,829291,1,8.19,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,834833,3,2.97,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,930283,1,8.19,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,933067,2,5.0,440,-2.98,Thu,2019-01-03,11:48
1617,27008755998,951590,2,3.0,440,-0.98,Thu,2019-01-03,11:48
1617,27008755998,972143,1,5.95,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,981760,1,0.79,440,-0.6,Thu,2019-01-03,11:48
1617,27008755998,987237,1,0.25,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,989069,2,5.0,440,-0.98,Thu,2019-01-03,11:48
1617,27008755998,1044078,1,2.93,440,0.0,Thu,2019-01-03,11:48
1617,27008755998,1059508,1,2.0,440,-0.89,Thu,2019-01-03,11:48
1617,27008755998,1060872,1,2.5,440,-0.49,Thu,2019-01-03,11:48
1617,27008755998,1096036,1,1.67,440,-0.32,Thu,2019-01-03,11:48
1617,27008755998,1106091,1,2.5,440,-0.49,Thu,2019-01-03,11:48
1617,27008755998,1110916,1,2.0,440,-0.89,Thu,2019-01-03,11:48
1617,27008755998,1127025,2,4.0,440,-1.18,Thu,2019-01-03,11:48
1617,27008755998,1127624,5,5.0,440,-3.95,Thu,2019-01-03,11:48
1617,27008755998,6919433,1,1.29,440,0.0,Thu,2019-01-03,11:48
2371,27008801708,840361,1,0.79,317,-0.6,Thu,2019-01-03,15:59
2371,27008801708,962007,1,1.29,317,0.0,Thu,2019-01-03,15:59
